

2019-04-06 00:28:12.506639
sparsity scale set to 200

32, 120.238, 0.878, 54.970, 57.730, 68.004
33, 120.029, 0.882, 54.420, 57.000, 68.268
34, 120.577, 0.875, 55.760, 58.560, 67.751
35, 120.910, 0.873, 56.180, 59.180, 67.601
36, 120.822, 0.873, 56.330, 59.120, 67.586
37, 120.786, 0.874, 56.270, 58.930, 67.667
38, 120.827, 0.873, 56.150, 59.070, 67.615
39, 120.687, 0.875, 56.140, 58.760, 67.704
40, 120.572, 0.870, 56.920, 59.360, 67.327
41, 120.893, 0.870, 56.950, 59.590, 67.375
42, 120.482, 0.875, 56.130, 58.490, 67.738
43, 121.349, 0.871, 57.410, 59.980, 67.410
44, 120.901, 0.873, 56.270, 59.150, 67.612
45, 121.447, 0.871, 57.100, 60.020, 67.441
46, 120.937, 0.870, 56.960, 59.610, 67.388
47, 120.562, 0.869, 56.910, 59.380, 67.310
48, 120.311, 0.867, 56.590, 59.460, 67.133
49, 121.012, 0.872, 56.630, 59.420, 67.528
50, 121.357, 0.871, 57.310, 59.960, 67.425
51, 121.188, 0.872, 56.830, 59.670, 67.489
52, 120.315, 0.868, 56.510, 59.350, 67.194
53, 120.430, 0.868, 56.490, 59.480, 67.186
54, 121.154, 0.872, 56.880, 59.660, 67.477
55, 120.334, 0.876, 55.790, 58.240, 67.791
1, 93.205, 0.200, 73.690, 71.790, 6.607
2, 84.186, 0.200, 73.690, 73.850, 3.250
3, 78.868, 0.200, 73.690, 73.700, 3.250
4, 90.298, 0.900, 66.920, 66.870, 14.631
5, 72.777, 0.900, 66.920, 66.920, 14.631
6, 93.468, 0.345, 73.510, 71.780, 7.785
7, 93.232, 0.220, 73.670, 71.780, 6.768
8, 93.339, 0.282, 73.400, 71.770, 7.276
9, 93.720, 0.459, 73.140, 71.810, 8.718
10, 93.545, 0.385, 73.510, 71.780, 8.111
11, 93.550, 0.392, 73.500, 71.770, 8.172
12, 87.195, 0.634, 72.710, 72.330, 10.305
13, 93.752, 0.515, 73.140, 71.730, 9.181
14, 93.235, 0.227, 73.590, 71.770, 6.825
15, 93.780, 0.474, 73.240, 71.840, 8.843
16, 93.812, 0.485, 73.260, 71.850, 8.932
17, 93.531, 0.382, 73.460, 71.770, 8.091
18, 92.847, 0.010, 73.540, 71.780, 5.063
19, 93.973, 0.569, 72.930, 71.830, 9.678
20, 94.079, 0.590, 72.890, 71.880, 9.906
21, 94.062, 0.633, 72.630, 71.730, 10.441
22, 94.114, 0.633, 72.700, 71.780, 10.449
23, 93.965, 0.624, 72.640, 71.660, 10.334
24, 94.031, 0.623, 72.600, 71.730, 10.318
25, 93.868, 0.716, 71.990, 71.230, 11.652
26, 93.395, 0.312, 73.570, 71.770, 7.515
27, 92.944, 0.064, 73.530, 71.780, 5.502
28, 93.990, 0.653, 72.420, 71.590, 10.713
29, 93.874, 0.544, 73.110, 71.790, 9.436
30, 94.079, 0.667, 72.380, 71.630, 10.911
31, 93.867, 0.726, 71.830, 71.190, 11.805
32, 87.063, 0.257, 73.470, 73.100, 4.512
33, 93.171, 0.187, 73.620, 71.780, 6.502
34, 93.083, 0.140, 73.690, 71.780, 6.118
35, 94.125, 0.581, 72.910, 71.950, 9.810
36, 92.728, 0.823, 69.830, 69.640, 13.375
37, 93.601, 0.414, 73.430, 71.780, 8.345
38, 92.901, 0.034, 73.540, 71.790, 5.261
39, 93.590, 0.408, 73.370, 71.780, 8.298
40, 93.667, 0.693, 72.130, 71.120, 11.295
41, 94.018, 0.628, 72.670, 71.700, 10.385
42, 53.477, 0.983, 45.570, 45.540, 16.008
43, 93.740, 0.696, 72.040, 71.180, 11.349
44, 93.427, 0.783, 71.000, 70.510, 12.729
45, 94.003, 0.702, 72.080, 71.420, 11.437
46, 93.771, 0.470, 73.170, 71.840, 8.806
47, 93.918, 0.625, 72.630, 71.610, 10.346
48, 93.018, 0.104, 73.590, 71.780, 5.830
49, 93.417, 0.318, 73.440, 71.780, 7.568
50, 93.889, 0.546, 73.170, 71.800, 9.458
51, 94.124, 0.581, 72.900, 71.950, 9.802
52, 93.887, 0.545, 73.150, 71.800, 9.447
53, 93.618, 0.423, 73.500, 71.780, 8.419
54, 94.178, 0.610, 72.660, 71.920, 10.144
55, 94.180, 0.611, 72.660, 71.920, 10.154
1, 91.308, 0.200, 73.480, 71.210, 0.489
2, 83.627, 0.200, 73.480, 73.600, 0.269
3, 78.484, 0.200, 73.480, 73.470, 0.269
4, 68.447, 0.900, 46.780, 48.200, 1.220
5, 51.752, 0.900, 46.780, 46.690, 1.220
6, 86.822, 0.085, 73.550, 73.460, 0.214
7, 91.308, 0.197, 73.480, 71.210, 0.488
8, 91.303, 0.161, 73.630, 71.210, 0.463
9, 91.306, 0.181, 73.570, 71.210, 0.477
10, 91.299, 0.130, 73.490, 71.210, 0.443
11, 91.293, 0.090, 73.560, 71.210, 0.415
12, 91.291, 0.071, 73.560, 71.210, 0.402
13, 91.274, 0.020, 73.540, 71.200, 0.368
14, 91.283, 0.010, 73.540, 71.210, 0.361
15, 91.281, 0.076, 73.540, 71.200, 0.406
16, 91.305, 0.173, 73.580, 71.210, 0.472
17, 91.299, 0.132, 73.490, 71.210, 0.444
18, 91.310, 0.208, 73.440, 71.210, 0.495
19, 91.305, 0.176, 73.560, 71.210, 0.474
20, 91.283, 0.010, 73.540, 71.210, 0.361
21, 91.283, 0.010, 73.540, 71.210, 0.361
22, 91.300, 0.141, 73.520, 71.210, 0.450
23, 91.300, 0.209, 73.440, 71.200, 0.496
24, 91.312, 0.228, 73.500, 71.210, 0.509
25, 91.308, 0.194, 73.510, 71.210, 0.485
26, 91.292, 0.078, 73.540, 71.210, 0.407
27, 91.302, 0.150, 73.590, 71.210, 0.456
28, 91.314, 0.242, 73.530, 71.210, 0.518
29, 91.305, 0.251, 73.530, 71.200, 0.524
30, 91.288, 0.050, 73.550, 71.210, 0.389
31, 91.304, 0.169, 73.600, 71.210, 0.469
32, 91.297, 0.119, 73.490, 71.210, 0.435
33, 91.314, 0.244, 73.520, 71.210, 0.519
34, 91.313, 0.235, 73.500, 71.210, 0.514
35, 91.301, 0.220, 73.370, 71.200, 0.503
36, 17.038, 0.990, 10.280, 10.280, 1.346
37, 91.318, 0.267, 73.520, 71.210, 0.535
38, 91.316, 0.258, 73.540, 71.210, 0.529
39, 91.311, 0.217, 73.380, 71.210, 0.502
40, 91.303, 0.232, 73.490, 71.200, 0.511
41, 91.320, 0.287, 73.520, 71.210, 0.548
42, 91.324, 0.316, 73.550, 71.210, 0.568
43, 91.320, 0.285, 73.580, 71.210, 0.548
44, 91.331, 0.361, 73.370, 71.210, 0.599
45, 91.329, 0.351, 73.450, 71.210, 0.592
46, 91.316, 0.326, 73.630, 71.200, 0.576
47, 91.335, 0.396, 73.290, 71.210, 0.623
48, 86.170, 0.476, 73.060, 72.750, 0.643
49, 91.329, 0.352, 73.440, 71.210, 0.593
50, 91.336, 0.402, 73.270, 71.210, 0.627
51, 91.333, 0.376, 73.370, 71.210, 0.609
52, 91.321, 0.362, 73.380, 71.200, 0.600
53, 91.328, 0.346, 73.450, 71.210, 0.589
54, 91.329, 0.423, 73.350, 71.200, 0.642
55, 91.317, 0.332, 73.610, 71.200, 0.580

 Final Sparsity: 80.59    Final Top1: 65.570


2019-04-15 03:48:41.791956
Compression scale set to 1

501, 55.338, 0.200, 73.010, 39.290, 0.300
2, 78.462, 0.200, 73.010, 70.450, 0.155
3, 76.936, 0.200, 73.010, 72.930, 0.144
4, 45.325, 0.900, 29.810, 29.220, 0.654
5, 33.796, 0.900, 29.810, 29.770, 0.654
6, 71.533, 0.085, 73.550, 60.850, 0.152
7, 71.534, 0.106, 73.600, 60.850, 0.159
8, 59.527, 0.499, 68.120, 43.460, 0.414
9, 39.008, 0.813, 34.370, 34.410, 0.589
10, 78.462, 0.196, 73.110, 70.450, 0.154
11, 77.614, 0.233, 72.940, 69.600, 0.173
12, 78.659, 0.122, 73.610, 70.650, 0.111
13, 78.590, 0.156, 73.310, 70.580, 0.130
14, 78.569, 0.112, 73.650, 70.560, 0.107
15, 78.618, 0.088, 73.550, 70.610, 0.096
16, 78.569, 0.114, 73.630, 70.560, 0.108
17, 78.648, 0.107, 73.670, 70.640, 0.104
18, 78.609, 0.125, 73.560, 70.600, 0.114
19, 78.617, 0.065, 73.440, 70.610, 0.088
20, 78.617, 0.080, 73.410, 70.610, 0.093
21, 78.618, 0.091, 73.500, 70.610, 0.097
22, 78.500, 0.150, 73.410, 70.490, 0.126
23, 78.618, 0.093, 73.400, 70.610, 0.098
24, 78.616, 0.046, 73.520, 70.610, 0.081
25, 78.617, 0.065, 73.440, 70.610, 0.088
26, 78.617, 0.055, 73.470, 70.610, 0.084
27, 78.615, 0.010, 73.540, 70.610, 0.068
28, 78.616, 0.037, 73.550, 70.610, 0.077
29, 78.616, 0.016, 73.520, 70.610, 0.070
30, 78.618, 0.090, 73.500, 70.610, 0.097
31, 78.609, 0.134, 73.430, 70.600, 0.118
32, 78.587, 0.068, 73.410, 70.580, 0.089
33, 78.616, 0.034, 73.530, 70.610, 0.077
34, 78.590, 0.140, 73.380, 70.580, 0.120
35, 78.492, 0.191, 73.210, 70.480, 0.151
36, 78.618, 0.093, 73.400, 70.610, 0.098
37, 78.617, 0.065, 73.440, 70.610, 0.088
38, 78.511, 0.159, 73.300, 70.500, 0.131
39, 79.524, 0.075, 73.450, 73.120, 0.065
40, 79.543, 0.037, 73.550, 73.140, 0.048
41, 79.426, 0.114, 73.630, 73.020, 0.087
42, 79.542, 0.010, 73.540, 73.140, 0.039
43, 79.574, 0.062, 73.490, 73.170, 0.058
44, 79.524, 0.071, 73.400, 73.120, 0.065
45, 79.542, 0.010, 73.540, 73.140, 0.039
46, 79.523, 0.048, 73.500, 73.120, 0.052
47, 79.187, 0.149, 73.410, 72.780, 0.110
48, 79.594, 0.064, 73.440, 73.190, 0.060
49, 79.542, 0.010, 73.540, 73.140, 0.039
50, 79.543, 0.038, 73.550, 73.140, 0.048
51, 79.257, 0.140, 73.380, 72.850, 0.103
52, 79.542, 0.010, 73.540, 73.140, 0.039
53, 79.543, 0.044, 73.500, 73.140, 0.051
54, 79.542, 0.010, 73.540, 73.140, 0.039
55, 79.545, 0.090, 73.500, 73.140, 0.073
1, 68.585, 0.200, 73.570, 52.280, 1.871
2, 80.827, 0.200, 73.570, 72.760, 0.833
3, 77.581, 0.200, 73.570, 73.550, 0.773
4, 47.577, 0.900, 29.680, 31.000, 3.484
5, 33.824, 0.900, 29.680, 29.680, 3.484
6, 81.797, 0.085, 73.450, 71.020, 1.021
7, 81.797, 0.084, 73.480, 71.020, 1.019
8, 81.790, 0.103, 73.450, 71.010, 1.056
9, 81.798, 0.093, 73.480, 71.020, 1.037
10, 81.801, 0.106, 73.400, 71.020, 1.061
11, 81.806, 0.128, 73.460, 71.020, 1.104
12, 81.798, 0.137, 73.370, 71.010, 1.122
13, 81.815, 0.169, 73.450, 71.020, 1.185
14, 81.817, 0.183, 73.570, 71.020, 1.210
15, 81.826, 0.224, 73.560, 71.020, 1.290
16, 81.831, 0.245, 73.510, 71.020, 1.331
17, 81.840, 0.291, 73.290, 71.020, 1.419
18, 81.806, 0.316, 72.870, 70.980, 1.469
19, 81.916, 0.362, 72.800, 71.080, 1.566
20, 82.162, 0.422, 71.650, 71.310, 1.707
21, 80.863, 0.485, 69.920, 69.990, 1.899
22, 81.892, 0.454, 71.000, 71.030, 1.799
23, 81.753, 0.390, 72.120, 70.910, 1.627
24, 82.162, 0.421, 71.580, 71.310, 1.705
25, 82.060, 0.449, 70.910, 71.200, 1.782
26, 82.274, 0.429, 71.310, 71.420, 1.724
27, 81.975, 0.355, 72.730, 71.140, 1.551
28, 81.795, 0.313, 72.940, 70.970, 1.465
29, 81.753, 0.389, 72.010, 70.910, 1.626
30, 68.615, 0.232, 73.550, 52.300, 1.932
31, 81.772, 0.344, 72.910, 70.940, 1.528
32, 81.854, 0.306, 73.000, 71.030, 1.450
33, 81.979, 0.331, 72.530, 71.150, 1.500
34, 81.695, 0.396, 71.960, 70.850, 1.642
35, 81.823, 0.256, 73.480, 71.010, 1.353
36, 81.664, 0.393, 72.200, 70.820, 1.636
37, 81.824, 0.217, 73.610, 71.020, 1.276
38, 81.975, 0.355, 72.710, 71.140, 1.552
39, 81.974, 0.349, 72.950, 71.140, 1.541
40, 81.882, 0.386, 72.210, 71.040, 1.618
41, 82.283, 0.426, 71.630, 71.430, 1.718
42, 82.169, 0.446, 70.980, 71.310, 1.776
43, 82.078, 0.442, 70.810, 71.220, 1.765
44, 81.140, 0.477, 69.840, 70.270, 1.872
45, 82.236, 0.437, 71.230, 71.380, 1.747
46, 68.668, 0.424, 71.650, 52.290, 2.305
47, 82.115, 0.433, 71.380, 71.260, 1.736
48, 82.011, 0.450, 70.970, 71.150, 1.786
49, 81.970, 0.378, 72.500, 71.130, 1.602
50, 82.115, 0.432, 71.340, 71.260, 1.734
51, 81.981, 0.338, 72.640, 71.150, 1.514
52, 81.797, 0.323, 72.650, 70.970, 1.485
53, 82.272, 0.423, 71.740, 71.420, 1.710
54, 81.927, 0.362, 72.760, 71.090, 1.568
55, 81.687, 0.403, 71.940, 70.840, 1.659
1, 90.925, 0.200, 73.580, 66.050, 35.677
2, 82.916, 0.200, 73.580, 73.400, 15.932
3, 78.283, 0.200, 73.580, 73.550, 15.481
4, 105.654, 0.900, 50.810, 52.890, 69.676
5, 63.951, 0.900, 50.810, 50.760, 69.676
6, 105.453, 0.894, 51.500, 53.450, 69.233
7, 97.716, 0.968, 34.920, 33.860, 74.944
8, 106.510, 0.887, 53.210, 55.480, 68.646
9, 105.420, 0.895, 51.250, 53.280, 69.313
10, 108.298, 0.876, 56.100, 58.590, 67.812
11, 107.999, 0.869, 56.630, 59.090, 67.286
12, 107.878, 0.878, 55.520, 57.980, 67.935
13, 108.055, 0.866, 56.510, 59.450, 67.081
14, 109.177, 0.871, 57.230, 60.050, 67.431
15, 108.328, 0.869, 56.730, 59.450, 67.265
16, 108.888, 0.872, 56.850, 59.690, 67.478
17, 108.418, 0.876, 56.000, 58.670, 67.838
18, 108.590, 0.873, 56.530, 59.270, 67.559
19, 108.665, 0.870, 56.980, 59.630, 67.370
20, 108.559, 0.870, 56.830, 59.510, 67.380
21, 109.113, 0.871, 57.400, 60.020, 67.409
22, 108.910, 0.872, 56.840, 59.710, 67.480
23, 108.321, 0.870, 56.780, 59.310, 67.354
24, 108.877, 0.872, 56.830, 59.660, 67.491
25, 108.206, 0.869, 56.780, 59.280, 67.298
26, 108.860, 0.872, 56.870, 59.670, 67.473
27, 108.393, 0.876, 55.990, 58.640, 67.841
28, 108.329, 0.874, 56.240, 58.800, 67.696
29, 108.868, 0.871, 57.150, 59.790, 67.399
30, 108.014, 0.875, 55.980, 58.440, 67.725
31, 108.472, 0.873, 56.330, 59.110, 67.586
32, 108.536, 0.874, 56.220, 59.110, 67.628
33, 108.301, 0.869, 56.860, 59.370, 67.301
34, 108.502, 0.874, 56.450, 59.030, 67.659
35, 108.860, 0.872, 56.850, 59.640, 67.493
36, 109.105, 0.871, 57.320, 59.990, 67.423
37, 107.854, 0.863, 56.810, 59.590, 66.849
38, 108.049, 0.866, 56.840, 59.510, 67.037
39, 108.719, 0.872, 56.690, 59.470, 67.512
40, 108.329, 0.870, 56.920, 59.360, 67.327
41, 108.961, 0.871, 56.950, 59.780, 67.467
42, 108.524, 0.873, 56.310, 59.160, 67.588
43, 108.634, 0.873, 56.180, 59.250, 67.601
44, 108.092, 0.865, 56.910, 59.670, 66.957
45, 109.162, 0.871, 57.100, 60.020, 67.441
46, 108.436, 0.873, 56.180, 59.020, 67.622
47, 108.420, 0.869, 57.000, 59.470, 67.314
48, 108.512, 0.874, 56.450, 59.040, 67.659
49, 108.723, 0.872, 56.630, 59.450, 67.528
50, 107.942, 0.864, 56.720, 59.560, 66.930
51, 107.949, 0.879, 55.070, 57.890, 68.038
52, 108.582, 0.870, 56.830, 59.530, 67.381
53, 107.748, 0.878, 55.200, 57.830, 67.947
54, 108.855, 0.872, 56.880, 59.660, 67.477
55, 108.114, 0.875, 56.110, 58.550, 67.718
1, 88.912, 0.200, 73.690, 71.780, 6.607
2, 82.119, 0.200, 73.690, 73.850, 3.250
3, 77.834, 0.200, 73.690, 73.700, 3.250
4, 85.612, 0.900, 66.920, 66.870, 14.631
5, 71.606, 0.900, 66.920, 66.920, 14.631
6, 89.074, 0.314, 73.500, 71.770, 7.536
7, 88.827, 0.143, 73.670, 71.780, 6.141
8, 88.924, 0.235, 73.520, 71.740, 6.890
9, 89.183, 0.372, 73.470, 71.790, 8.008
10, 84.310, 0.183, 73.590, 73.210, 3.900
11, 89.390, 0.479, 73.260, 71.830, 8.886
12, 89.143, 0.359, 73.390, 71.770, 7.901
13, 89.346, 0.520, 73.210, 71.720, 9.227
14, 89.340, 0.454, 73.260, 71.820, 8.678
15, 89.432, 0.499, 73.330, 71.840, 9.050
16, 89.625, 0.636, 72.670, 71.750, 10.488
17, 89.209, 0.715, 72.010, 71.100, 11.644
18, 88.633, 0.010, 73.540, 71.780, 5.063
19, 89.264, 0.431, 73.500, 71.780, 8.486
20, 89.580, 0.615, 72.710, 71.760, 10.214
21, 89.642, 0.587, 72.930, 71.890, 9.872
22, 83.987, 0.723, 71.800, 71.900, 11.749
23, 88.891, 0.773, 70.950, 70.590, 12.573
24, 89.700, 0.577, 72.930, 71.970, 9.760
25, 89.601, 0.638, 72.600, 71.720, 10.518
26, 89.681, 0.577, 72.930, 71.950, 9.763
27, 89.503, 0.664, 72.380, 71.550, 10.877
28, 37.119, 0.990, 30.810, 30.760, 16.136
29, 89.510, 0.534, 73.140, 71.860, 9.347
30, 89.555, 0.621, 72.530, 71.720, 10.289
31, 89.285, 0.678, 72.220, 71.290, 11.086
32, 89.542, 0.568, 72.960, 71.830, 9.668
33, 89.593, 0.616, 72.590, 71.770, 10.230
34, 89.902, 0.604, 72.740, 72.110, 10.072
35, 89.673, 0.578, 72.930, 71.940, 9.773
36, 89.254, 0.418, 73.480, 71.790, 8.381
37, 89.504, 0.624, 72.640, 71.660, 10.334
38, 89.255, 0.425, 73.490, 71.780, 8.440
39, 88.794, 0.114, 73.570, 71.790, 5.905
40, 89.616, 0.617, 72.610, 71.790, 10.242
41, 89.338, 0.718, 72.020, 71.220, 11.692
42, 89.079, 0.317, 73.450, 71.770, 7.561
43, 88.988, 0.257, 73.490, 71.770, 7.072
44, 89.427, 0.496, 73.250, 71.840, 9.023
45, 89.418, 0.527, 73.230, 71.780, 9.287
46, 89.690, 0.576, 72.900, 71.960, 9.756
47, 88.632, 0.016, 73.560, 71.770, 5.114
48, 89.682, 0.612, 72.640, 71.870, 10.173
49, 89.914, 0.605, 72.770, 72.120, 10.084
50, 89.267, 0.433, 73.460, 71.780, 8.502
51, 84.611, 0.525, 73.230, 72.950, 8.527
52, 89.260, 0.429, 73.540, 71.780, 8.466
53, 89.362, 0.524, 73.270, 71.730, 9.258
54, 89.455, 0.651, 72.370, 71.540, 10.688
55, 89.183, 0.372, 73.470, 71.790, 8.007
1, 87.289, 0.200, 73.480, 71.210, 0.489
2, 81.622, 0.200, 73.480, 73.600, 0.269
3, 77.481, 0.200, 73.480, 73.470, 0.269
4, 64.388, 0.900, 46.780, 48.190, 1.220
5, 50.819, 0.900, 46.780, 46.770, 1.220
6, 84.140, 0.085, 73.550, 73.450, 0.214
7, 87.288, 0.196, 73.480, 71.210, 0.487
8, 87.292, 0.228, 73.500, 71.210, 0.509
9, 87.290, 0.214, 73.420, 71.210, 0.499
10, 87.291, 0.223, 73.440, 71.210, 0.506
11, 87.295, 0.258, 73.540, 71.210, 0.529
12, 87.294, 0.245, 73.520, 71.210, 0.521
13, 87.278, 0.196, 73.480, 71.200, 0.487
14, 87.293, 0.243, 73.530, 71.210, 0.518
15, 87.287, 0.187, 73.550, 71.210, 0.481
16, 87.290, 0.212, 73.430, 71.210, 0.498
17, 87.284, 0.248, 73.520, 71.200, 0.523
18, 87.275, 0.072, 73.550, 71.210, 0.403
19, 87.268, 0.010, 73.540, 71.210, 0.361
20, 87.268, 0.010, 73.540, 71.210, 0.361
21, 87.268, 0.010, 73.540, 71.210, 0.361
22, 87.276, 0.087, 73.550, 71.210, 0.414
23, 87.276, 0.080, 73.560, 71.210, 0.409
24, 87.302, 0.320, 73.570, 71.210, 0.571
25, 87.305, 0.345, 73.450, 71.210, 0.589
26, 83.379, 0.432, 73.190, 72.650, 0.585
27, 87.299, 0.297, 73.540, 71.210, 0.556
28, 87.296, 0.360, 73.370, 71.200, 0.598
29, 87.268, 0.010, 73.540, 71.210, 0.361
30, 87.276, 0.085, 73.550, 71.210, 0.412
31, 87.303, 0.325, 73.590, 71.210, 0.575
32, 87.296, 0.361, 73.370, 71.200, 0.598
33, 87.300, 0.392, 73.300, 71.200, 0.620
34, 87.293, 0.333, 73.610, 71.200, 0.580
35, 87.303, 0.328, 73.600, 71.210, 0.577
36, 87.297, 0.368, 73.420, 71.200, 0.603
37, 87.303, 0.329, 73.610, 71.210, 0.577
38, 17.726, 0.988, 12.320, 12.320, 1.343
39, 87.303, 0.325, 73.590, 71.210, 0.575
40, 87.270, 0.119, 73.530, 71.200, 0.435
41, 87.272, 0.044, 73.550, 71.210, 0.385
42, 87.311, 0.400, 73.270, 71.210, 0.626
43, 87.298, 0.284, 73.580, 71.210, 0.547
44, 87.283, 0.150, 73.590, 71.210, 0.456
45, 87.272, 0.042, 73.550, 71.210, 0.383
46, 87.333, 0.421, 73.340, 71.230, 0.640
47, 87.271, 0.132, 73.490, 71.200, 0.444
48, 87.285, 0.163, 73.620, 71.210, 0.465
49, 87.267, 0.448, 73.030, 71.160, 0.661
50, 87.298, 0.280, 73.570, 71.210, 0.544
51, 87.309, 0.381, 73.350, 71.210, 0.612
52, 87.333, 0.419, 73.370, 71.230, 0.639
53, 87.298, 0.286, 73.580, 71.210, 0.548
54, 87.277, 0.094, 73.570, 71.210, 0.419
55, 87.310, 0.390, 73.330, 71.210, 0.618

 Final Sparsity: 80.50    Final Top1: 67.260


2019-04-15 05:05:19.768824
Compression scale set to 0.75

501, 51.316, 0.200, 73.010, 39.280, 0.300
2, 76.399, 0.200, 73.010, 70.390, 0.155
3, 75.934, 0.200, 73.010, 72.930, 0.144
4, 41.299, 0.900, 29.810, 29.220, 0.654
5, 32.790, 0.900, 29.810, 29.770, 0.654
6, 68.872, 0.085, 73.550, 60.860, 0.152
7, 68.873, 0.106, 73.600, 60.860, 0.159
8, 55.510, 0.499, 68.120, 43.460, 0.414
9, 37.869, 0.813, 34.370, 34.420, 0.589
10, 76.459, 0.197, 73.110, 70.450, 0.154
11, 75.600, 0.230, 72.950, 69.590, 0.173
12, 76.607, 0.127, 73.500, 70.600, 0.115
13, 76.508, 0.160, 73.300, 70.500, 0.131
14, 76.657, 0.121, 73.610, 70.650, 0.111
15, 76.646, 0.099, 73.490, 70.640, 0.101
16, 76.566, 0.113, 73.650, 70.560, 0.107
17, 76.616, 0.086, 73.550, 70.610, 0.095
18, 76.587, 0.138, 73.300, 70.580, 0.119
19, 76.615, 0.070, 73.430, 70.610, 0.090
20, 76.498, 0.147, 73.450, 70.490, 0.125
21, 76.597, 0.129, 73.450, 70.590, 0.115
22, 76.616, 0.088, 73.550, 70.610, 0.096
23, 76.546, 0.113, 73.650, 70.540, 0.107
24, 76.596, 0.110, 73.600, 70.590, 0.106
25, 76.508, 0.161, 73.430, 70.500, 0.132
26, 76.616, 0.085, 73.550, 70.610, 0.095
27, 76.616, 0.083, 73.500, 70.610, 0.094
28, 76.615, 0.051, 73.460, 70.610, 0.082
29, 76.615, 0.036, 73.550, 70.610, 0.077
30, 76.615, 0.048, 73.500, 70.610, 0.081
31, 76.615, 0.071, 73.430, 70.610, 0.090
32, 76.646, 0.101, 73.510, 70.640, 0.102
33, 76.616, 0.094, 73.460, 70.610, 0.098
34, 76.616, 0.080, 73.440, 70.610, 0.094
35, 76.567, 0.117, 73.560, 70.560, 0.109
36, 76.427, 0.146, 73.420, 70.420, 0.123
37, 76.605, 0.032, 73.590, 70.600, 0.076
38, 76.614, 0.010, 73.540, 70.610, 0.068
39, 76.614, 0.010, 73.540, 70.610, 0.068
40, 76.614, 0.022, 73.550, 70.610, 0.072
41, 76.605, 0.058, 73.490, 70.600, 0.085
42, 76.615, 0.034, 73.530, 70.610, 0.077
43, 76.616, 0.076, 73.400, 70.610, 0.092
44, 76.607, 0.140, 73.300, 70.600, 0.119
45, 76.419, 0.183, 73.390, 70.410, 0.146
46, 76.607, 0.127, 73.500, 70.600, 0.115
47, 76.378, 0.176, 73.260, 70.370, 0.141
48, 76.615, 0.060, 73.490, 70.610, 0.086
49, 76.604, 0.010, 73.540, 70.600, 0.068
50, 76.614, 0.020, 73.570, 70.610, 0.071
51, 76.616, 0.082, 73.440, 70.610, 0.094
52, 76.607, 0.141, 73.380, 70.600, 0.120
53, 76.636, 0.108, 73.670, 70.630, 0.104
54, 76.657, 0.122, 73.610, 70.650, 0.111
55, 76.615, 0.057, 73.420, 70.610, 0.085
1, 64.509, 0.200, 73.570, 52.280, 1.871
2, 78.810, 0.200, 73.570, 72.760, 0.833
3, 76.573, 0.200, 73.570, 73.550, 0.773
4, 43.433, 0.900, 29.680, 31.000, 3.484
5, 32.788, 0.900, 29.680, 29.680, 3.484
6, 79.093, 0.085, 73.450, 71.010, 1.021
7, 79.102, 0.084, 73.460, 71.020, 1.020
8, 79.090, 0.067, 73.530, 71.010, 0.986
9, 79.091, 0.076, 73.520, 71.010, 1.004
10, 79.107, 0.110, 73.410, 71.020, 1.070
11, 79.106, 0.106, 73.460, 71.020, 1.063
12, 78.810, 0.196, 73.630, 72.760, 0.826
13, 79.067, 0.239, 73.660, 73.010, 0.942
14, 79.082, 0.018, 73.560, 71.010, 0.891
15, 79.091, 0.010, 73.570, 71.020, 0.877
16, 79.264, 0.272, 73.190, 73.200, 1.056
17, 79.189, 0.335, 72.280, 73.110, 1.295
18, 79.088, 0.331, 72.490, 73.010, 1.281
19, 79.193, 0.309, 72.970, 73.120, 1.195
20, 79.206, 0.323, 72.630, 73.130, 1.248
21, 79.133, 0.266, 73.460, 73.070, 1.032
22, 78.147, 0.413, 71.910, 72.050, 1.598
23, 79.150, 0.342, 72.680, 73.070, 1.322
24, 79.118, 0.244, 73.580, 73.060, 0.960
25, 79.105, 0.276, 73.280, 73.040, 1.071
26, 78.477, 0.371, 72.510, 72.390, 1.434
27, 78.871, 0.129, 73.420, 72.830, 0.681
28, 78.753, 0.217, 73.610, 72.700, 0.877
29, 78.924, 0.153, 73.380, 72.880, 0.729
30, 78.817, 0.175, 73.530, 72.770, 0.776
31, 78.858, 0.021, 73.520, 72.830, 0.471
32, 78.362, 0.024, 73.520, 73.550, 0.247
33, 78.857, 0.010, 73.570, 72.830, 0.450
34, 78.867, 0.010, 73.570, 72.840, 0.450
35, 78.857, 0.010, 73.570, 72.830, 0.450
36, 79.092, 0.081, 73.440, 71.010, 1.014
37, 79.091, 0.010, 73.570, 71.020, 0.877
38, 79.117, 0.179, 73.610, 71.020, 1.203
39, 79.102, 0.084, 73.460, 71.020, 1.018
40, 79.131, 0.266, 73.440, 71.020, 1.372
41, 79.115, 0.164, 73.480, 71.020, 1.173
42, 79.064, 0.344, 72.910, 70.940, 1.528
43, 78.913, 0.480, 70.070, 70.760, 1.880
44, 79.198, 0.418, 71.550, 71.060, 1.697
45, 75.328, 0.623, 67.040, 67.130, 2.409
46, 79.262, 0.334, 72.370, 71.140, 1.506
47, 79.090, 0.322, 72.600, 70.970, 1.481
48, 79.091, 0.010, 73.570, 71.020, 0.877
49, 79.269, 0.369, 72.630, 71.140, 1.582
